scope	bucket	motif_type	motif	count	bucket_episodes	other_count	other_episodes	support_in_bucket	support_elsewhere	lift
ALL	0.87	last_action	RZ(q=0)	1	18	358	199982	0.05555555555555555	0.001790161114500305	31.03382991930478
ALL	0.87	last_action	RY(q=2)	1	18	591	199982	0.05555555555555555	0.0029552659739376544	18.798834367362286
ALL	0.87	last_action	RX(q=4)	1	18	37392	199982	0.05555555555555555	0.1869768279145123	0.29712535063947126
ALL	0.87	last_action	RY(q=5)	1	18	45718	199982	0.05555555555555555	0.22861057495174567	0.24301393567328208
ALL	0.87	last_action	CNOT(0->5)	1	18	384	199982	0.05555555555555555	0.0019201728155533997	28.93258101851852
ALL	0.87	last_action	CNOT(4->5)	1	18	22918	199982	0.05555555555555555	0.11460031402826254	0.4847766432983293
ALL	0.87	last_action	CNOT(5->1)	1	18	424	199982	0.05555555555555555	0.0021201908171735455	26.203092243186582
ALL	0.88	last_action	RX(q=5)	1	16	19413	199984	0.0625	0.0970727658212657	0.6438469067119972
ALL	0.88	last_action	CNOT(1->5)	1	16	321	199984	0.0625	0.0016051284102728217	38.93769470404985
ALL	0.88	last_action	CNOT(4->3)	1	16	476	199984	0.0625	0.002380190415233219	26.258403361344538
ALL	0.88	last_action	CNOT(4->5)	1	16	22918	199984	0.0625	0.11459916793343468	0.5453791779387381
ALL	0.88	last_action	RZ(q=3)	2	16	382	199984	0.125	0.001910152812224978	65.43979057591623
ALL	0.88	last_action	CNOT(5->0)	2	16	501	199984	0.125	0.002505200416033283	49.896207584830336
ALL	0.88	last_action	CNOT(2->3)	1	16	347	199984	0.0625	0.0017351388111048883	36.02017291066282
ALL	0.88	last_action	RZ(q=0)	2	16	357	199984	0.125	0.001785142811424914	70.02240896358543
ALL	0.88	last_action	RX(q=4)	1	16	37392	199984	0.0625	0.18697495799663974	0.3342693624304664
ALL	0.88	last_action	RY(q=4)	1	16	41848	199984	0.0625	0.20925674053924315	0.298676161345823
ALL	0.88	last_action	CNOT(2->4)	1	16	363	199984	0.0625	0.0018151452116169293	34.43250688705234
ALL	0.88	last_action	CNOT(0->5)	1	16	384	199984	0.0625	0.0019201536122889832	32.549479166666664
ALL	0.88	last_action	RY(q=1)	1	16	628	199984	0.0625	0.003140251220097608	19.902866242038215
ALL	0.89	last_action	RX(q=2)	1	21	551	199979	0.047619047619047616	0.0027552893053770645	17.28277590528044
ALL	0.89	last_action	RY(q=3)	2	21	565	199979	0.09523809523809523	0.0028252966561488958	33.70906026127265
ALL	0.89	last_action	RY(q=2)	1	21	591	199979	0.047619047619047616	0.002955310307582296	16.11304487954234
ALL	0.89	last_action	CNOT(4->3)	1	21	476	199979	0.047619047619047616	0.0023802499262422553	20.00590236094438
ALL	0.89	last_action	CNOT(0->2)	2	21	366	199979	0.09523809523809523	0.0018301921701778688	52.03721051262034
ALL	0.89	last_action	CNOT(2->5)	1	21	323	199979	0.047619047619047616	0.0016151695928072448	29.48238242665487
ALL	0.89	last_action	RX(q=4)	3	21	37390	199979	0.14285714285714285	0.1869696318113402	0.7640660222366561
ALL	0.89	last_action	RX(q=5)	1	21	19413	199979	0.047619047619047616	0.097075192895254	0.490537759429739
ALL	0.89	last_action	CNOT(4->5)	2	21	22917	199979	0.09523809523809523	0.11459703268843228	0.8310694701583561
ALL	0.89	last_action	CNOT(5->1)	1	21	424	199979	0.047619047619047616	0.0021202226233754543	22.459456424079065
ALL	0.89	last_action	CNOT(1->3)	1	21	357	199979	0.047619047619047616	0.0017851874446816916	26.674536481259167
ALL	0.89	last_action	CNOT(0->5)	1	21	384	199979	0.047619047619047616	0.001920201621170223	24.798983134920633
ALL	0.89	last_action	RY(q=4)	2	21	41847	199979	0.09523809523809523	0.20925697198205812	0.45512507581473094
ALL	0.89	last_action	CNOT(2->1)	1	21	355	199979	0.047619047619047616	0.00177518639457143	26.824815560026828
ALL	0.89	last_action	CNOT(0->1)	1	21	317	199979	0.047619047619047616	0.00158516644247646	30.040408592459062
ALL	0.90	last_action	RY(q=3)	1	20	566	199980	0.05	0.0028302830283028304	17.666077738515902
ALL	0.90	last_action	RX(q=5)	1	20	19413	199980	0.05	0.09707470747074708	0.5150672229949004
ALL	0.90	last_action	CNOT(1->4)	1	20	388	199980	0.05	0.0019401940194019402	25.77061855670103
ALL	0.90	last_action	RZ(q=5)	1	20	341	199980	0.05	0.0017051705170517053	29.322580645161292
ALL	0.90	last_action	RY(q=1)	1	20	628	199980	0.05	0.0031403140314031405	15.921974522292993
ALL	0.90	last_action	RX(q=4)	2	20	37391	199980	0.1	0.18697369736973699	0.5348345858629082
ALL	0.90	last_action	RZ(q=3)	1	20	383	199980	0.05	0.0019151915191519151	26.107049608355094
ALL	0.90	last_action	CNOT(3->0)	2	20	343	199980	0.1	0.0017151715171517153	58.30320699708455
ALL	0.90	last_action	RZ(q=1)	1	20	338	199980	0.05	0.0016901690169016902	29.58284023668639
ALL	0.90	last_action	RY(q=5)	2	20	45717	199980	0.1	0.22860786078607861	0.4374302775772689
ALL	0.90	last_action	RY(q=4)	1	20	41848	199980	0.05	0.20926092609260927	0.23893614987574077
ALL	0.90	last_action	RY(q=0)	1	20	551	199980	0.05	0.002755275527552755	18.1470054446461
ALL	0.90	last_action	RY(q=2)	1	20	591	199980	0.05	0.0029552955295529554	16.918781725888326
ALL	0.90	last_action	CNOT(4->5)	2	20	22917	199980	0.1	0.1145964596459646	0.8726273072391675
ALL	0.90	last_action	RZ(q=2)	1	20	350	199980	0.05	0.0017501750175017501	28.56857142857143
ALL	0.90	last_action	CNOT(3->4)	1	20	353	199980	0.05	0.0017651765176517652	28.325779036827196
ALL	0.91	last_action	RX(q=4)	2	17	37391	199983	0.11764705882352941	0.18697089252586468	0.6292265990400333
ALL	0.91	last_action	RZ(q=2)	1	17	350	199983	0.058823529411764705	0.0017501487626448249	33.61058823529412
ALL	0.91	last_action	RZ(q=4)	1	17	379	199983	0.058823529411764705	0.0018951610886925388	31.03880180040354
ALL	0.91	last_action	RZ(q=1)	1	17	338	199983	0.058823529411764705	0.001690143662211288	34.80386355725722
ALL	0.91	last_action	CNOT(0->5)	2	17	383	199983	0.11764705882352941	0.0019151627888370512	61.42927353709107
ALL	0.91	last_action	CNOT(3->4)	1	17	353	199983	0.058823529411764705	0.001765150037753209	33.324945842359604
ALL	0.91	last_action	CNOT(3->1)	1	17	307	199983	0.058823529411764705	0.0015351304860913178	38.31826020310404
ALL	0.91	last_action	CNOT(5->4)	1	17	15160	199983	0.058823529411764705	0.07580644354770155	0.7759700450100885
ALL	0.91	last_action	CNOT(2->0)	1	17	378	199983	0.058823529411764705	0.0018901606636564107	31.12091503267974
ALL	0.91	last_action	RY(q=5)	1	17	45718	199983	0.058823529411764705	0.22860943180170315	0.25731015972599286
ALL	0.91	last_action	CNOT(2->1)	1	17	355	199983	0.058823529411764705	0.0017751508878254651	33.137199668599834
ALL	0.91	last_action	RX(q=5)	1	17	19413	199983	0.058823529411764705	0.09707325122635424	0.6059705291481451
ALL	0.91	last_action	CNOT(2->3)	1	17	347	199983	0.058823529411764705	0.0017351474875364405	33.90116968977793
ALL	0.91	last_action	CNOT(4->5)	1	17	22918	199983	0.058823529411764705	0.11459974097798313	0.5132954831291099
ALL	0.91	last_action	CNOT(0->2)	1	17	367	199983	0.058823529411764705	0.001835155988259002	32.05369450232409
ALL	0.92	last_action	RY(q=5)	2	12	45717	199988	0.16666666666666666	0.2285987159229554	0.72907962756378
ALL	0.92	last_action	RX(q=4)	1	12	37392	199988	0.08333333333333333	0.18697121827309637	0.44570139780345175
ALL	0.92	last_action	RX(q=0)	1	12	567	199988	0.08333333333333333	0.002835170110206612	29.39271017048795
ALL	0.92	last_action	CNOT(2->5)	1	12	323	199988	0.08333333333333333	0.0016150969058143488	51.59649122807018
ALL	0.92	last_action	CNOT(2->3)	1	12	347	199988	0.08333333333333333	0.0017351041062463749	48.027857829010564
ALL	0.92	last_action	RX(q=5)	2	12	19412	199988	0.16666666666666666	0.09706582394943697	1.7170478741671817
ALL	0.92	last_action	CNOT(4->0)	1	12	515	199988	0.08333333333333333	0.0025751545092705564	32.36051779935275
ALL	0.92	last_action	CNOT(3->0)	1	12	344	199988	0.08333333333333333	0.0017201032061923715	48.44670542635659
ALL	0.92	last_action	CNOT(5->1)	1	12	424	199988	0.08333333333333333	0.002120127207632458	39.30581761006289
ALL	0.92	last_action	RZ(q=3)	1	12	383	199988	0.08333333333333333	0.0019151149068944136	43.51348999129678
ALL	0.93	last_action	RY(q=5)	2	19	45717	199981	0.10526315789473684	0.22860671763817564	0.4604552262604144
ALL	0.93	last_action	CNOT(1->4)	1	19	388	199981	0.05263157894736842	0.0019401843175101635	27.127102550189907
ALL	0.93	last_action	RX(q=0)	1	19	567	199981	0.05263157894736842	0.002835269350588306	18.563167177202264
ALL	0.93	last_action	CNOT(2->3)	1	19	347	199981	0.05263157894736842	0.0017351648406598627	30.332322159866525
ALL	0.93	last_action	RY(q=4)	1	19	41848	199981	0.05263157894736842	0.2092598796885704	0.2515129943957581
ALL	0.93	last_action	RX(q=4)	2	19	37391	199981	0.10526315789473684	0.1869727624124292	0.5629865897929279
ALL	0.93	last_action	CNOT(4->5)	2	19	22917	199981	0.10526315789473684	0.11459588660922787	0.9185596534863799
ALL	0.93	last_action	CNOT(2->5)	1	19	323	199981	0.05263157894736842	0.0016151534395767598	32.586116995274566
ALL	0.93	last_action	RY(q=1)	3	19	626	199981	0.15789473684210525	0.003130297378250934	50.44081049268539
ALL	0.93	last_action	CNOT(4->0)	1	19	515	199981	0.05263157894736842	0.0025752446482415828	20.43750638732754
ALL	0.93	last_action	CNOT(2->0)	1	19	378	199981	0.05263157894736842	0.0018901795670588706	27.844750765803393
ALL	0.93	last_action	RX(q=5)	1	19	19413	199981	0.05263157894736842	0.09707422205109485	0.5421787353563944
ALL	0.93	last_action	RY(q=0)	1	19	551	199981	0.05263157894736842	0.0027552617498662374	19.102206514471295
ALL	0.93	last_action	RZ(q=4)	1	19	379	199981	0.05263157894736842	0.001895180042104	27.77128176642133
ALL	0.94	last_action	RX(q=4)	1	18	37392	199982	0.05555555555555555	0.1869768279145123	0.29712535063947126
ALL	0.94	last_action	RY(q=0)	1	18	551	199982	0.05555555555555555	0.002755247972317509	20.163541036499293
ALL	0.94	last_action	RY(q=5)	1	18	45718	199982	0.05555555555555555	0.22861057495174567	0.24301393567328208
ALL	0.94	last_action	CNOT(3->0)	1	18	344	199982	0.05555555555555555	0.001720154813933254	32.296834625322994
ALL	0.94	last_action	RX(q=5)	2	18	19412	199982	0.1111111111111111	0.09706873618625676	1.1446642397600568
ALL	0.94	last_action	RY(q=4)	3	18	41846	199982	0.16666666666666666	0.20924883239491554	0.7964998645828354
ALL	0.94	last_action	CNOT(2->5)	2	18	322	199982	0.1111111111111111	0.0016101449130421738	69.00690131124914
ALL	0.94	last_action	CNOT(2->4)	1	18	363	199982	0.05555555555555555	0.0018151633647028233	30.606366697275785
ALL	0.94	last_action	CNOT(2->0)	1	18	378	199982	0.05555555555555555	0.0018901701153103778	29.39182833627278
ALL	0.94	last_action	RZ(q=5)	1	18	341	199982	0.05555555555555555	0.001705153463811743	32.58097100032584
ALL	0.94	last_action	RX(q=3)	1	18	541	199982	0.05555555555555555	0.002705243471912472	20.53624974327377
ALL	0.94	last_action	CNOT(5->4)	1	18	15160	199982	0.05555555555555555	0.07580682261403526	0.732856933450601
ALL	0.94	last_action	RX(q=1)	1	18	504	199982	0.05555555555555555	0.002520226820413837	22.043871252204585
ALL	0.94	last_action	CNOT(3->5)	1	18	383	199982	0.05555555555555555	0.0019151723655128961	29.008123005512036
ALL	0.95	last_action	RY(q=5)	2	19	45717	199981	0.10526315789473684	0.22860671763817564	0.4604552262604144
ALL	0.95	last_action	RX(q=4)	2	19	37391	199981	0.10526315789473684	0.1869727624124292	0.5629865897929279
ALL	0.95	last_action	CNOT(5->3)	2	19	454	199981	0.10526315789473684	0.0022702156704886966	46.3670299095757
ALL	0.95	last_action	RX(q=3)	1	19	541	199981	0.05263157894736842	0.0027052569994149445	19.455297207899598
ALL	0.95	last_action	CNOT(1->3)	1	19	357	199981	0.05263157894736842	0.0017851695911111555	29.48267728143889
ALL	0.95	last_action	RX(q=5)	1	19	19413	199981	0.05263157894736842	0.09707422205109485	0.5421787353563944
ALL	0.95	last_action	CNOT(4->0)	1	19	515	199981	0.05263157894736842	0.0025752446482415828	20.43750638732754
ALL	0.95	last_action	CNOT(4->2)	1	19	534	199981	0.05263157894736842	0.002670253674099039	19.710329193770946
ALL	0.95	last_action	CNOT(1->4)	1	19	388	199981	0.05263157894736842	0.0019401843175101635	27.127102550189907
ALL	0.95	last_action	CNOT(2->0)	1	19	378	199981	0.05263157894736842	0.0018901795670588706	27.844750765803393
ALL	0.95	last_action	RZ(q=4)	1	19	379	199981	0.05263157894736842	0.001895180042104	27.77128176642133
ALL	0.95	last_action	RY(q=2)	1	19	591	199981	0.05263157894736842	0.002955280751671409	17.80933297711283
ALL	0.95	last_action	RX(q=1)	1	19	504	199981	0.05263157894736842	0.002520239422745161	20.883563074352544
ALL	0.95	last_action	CNOT(5->1)	1	19	424	199981	0.05263157894736842	0.002120201419134818	24.823857994041706
ALL	0.95	last_action	CNOT(3->0)	1	19	344	199981	0.05263157894736842	0.0017201634155244749	30.596848225214195
ALL	0.95	last_action	RY(q=1)	1	19	628	199981	0.05263157894736842	0.0031402983283411925	16.760056989607776
ALL	0.96	last_action	RZ(q=3)	1	14	383	199986	0.07142857142857142	0.0019151340593841569	37.29690414024618
ALL	0.96	last_action	RX(q=0)	1	14	567	199986	0.07142857142857142	0.0028351984638924723	25.19349962207105
ALL	0.96	last_action	CNOT(4->5)	2	14	22917	199986	0.14285714285714285	0.1145930215115058	1.246647840966469
ALL	0.96	last_action	CNOT(5->4)	2	14	15159	199986	0.14285714285714285	0.0758003060214215	1.8846512679878995
ALL	0.96	last_action	CNOT(2->4)	1	14	363	199986	0.07142857142857142	0.0018151270588941226	39.35182998819362
ALL	0.96	last_action	RZ(q=1)	1	14	338	199986	0.07142857142857142	0.0016901183082815797	42.26246830092984
ALL	0.96	last_action	RX(q=4)	2	14	37391	199986	0.14285714285714285	0.18696808776614363	0.7640723321502119
ALL	0.96	last_action	CNOT(3->4)	1	14	353	199986	0.07142857142857142	0.0017651235586491054	40.46661270740591
ALL	0.96	last_action	CNOT(1->0)	1	14	322	199986	0.07142857142857142	0.0016101127078895522	44.36246672582076
ALL	0.96	last_action	RX(q=5)	1	14	19413	199986	0.07142857142857142	0.0970717950256518	0.7358323950813519
ALL	0.96	last_action	RY(q=4)	1	14	41848	199986	0.07142857142857142	0.20925464782534778	0.3413475981101674
ALL	0.97	last_action	RX(q=4)	2	14	37391	199986	0.14285714285714285	0.18696808776614363	0.7640723321502119
ALL	0.97	last_action	CNOT(5->4)	1	14	15160	199986	0.07142857142857142	0.075805306371446	0.9422634753109687
ALL	0.97	last_action	RX(q=2)	2	14	550	199986	0.14285714285714285	0.0027501925134759434	51.94441558441558
ALL	0.97	last_action	CNOT(1->5)	1	14	321	199986	0.07142857142857142	0.0016051123578650506	44.50066755674232
ALL	0.97	last_action	CNOT(3->2)	2	14	329	199986	0.14285714285714285	0.0016451151580610642	86.83716891011724
ALL	0.97	last_action	RZ(q=1)	1	14	338	199986	0.07142857142857142	0.0016901183082815797	42.26246830092984
ALL	0.97	last_action	CNOT(4->3)	1	14	476	199986	0.07142857142857142	0.0023801666116628163	30.009903961584634
ALL	0.97	last_action	CNOT(2->4)	1	14	363	199986	0.07142857142857142	0.0018151270588941226	39.35182998819362
ALL	0.97	last_action	RX(q=1)	1	14	504	199986	0.07142857142857142	0.0025201764123488645	28.34268707482993
ALL	0.97	last_action	CNOT(0->4)	1	14	380	199986	0.07142857142857142	0.0019001330093106517	37.591353383458646
ALL	0.97	last_action	RY(q=4)	1	14	41848	199986	0.07142857142857142	0.20925464782534778	0.3413475981101674
ALL	0.98	last_action	RY(q=5)	1	13	45718	199987	0.07692307692307693	0.22860485931585553	0.3364892467871601
ALL	0.98	last_action	RY(q=4)	2	13	41847	199987	0.15384615384615385	0.20924860115907534	0.7352314567168678
ALL	0.98	last_action	CNOT(2->3)	1	13	347	199987	0.07692307692307693	0.0017351127823308516	44.33318554644203
ALL	0.98	last_action	RX(q=5)	2	13	19412	199987	0.15384615384615385	0.09706630931010515	1.5849593431501532
ALL	0.98	last_action	RZ(q=1)	1	13	338	199987	0.07692307692307693	0.001690109857140714	45.51365498406919
ALL	0.98	last_action	RY(q=1)	1	13	628	199987	0.07692307692307693	0.0031402041132673622	24.496202841744246
ALL	0.98	last_action	CNOT(1->2)	2	13	338	199987	0.15384615384615385	0.001690109857140714	91.02730996813838
ALL	0.98	last_action	RX(q=1)	1	13	504	199987	0.07692307692307693	0.002520163810647692	30.5230463980464
ALL	0.98	last_action	CNOT(3->4)	1	13	353	199987	0.07692307692307693	0.0017651147324576097	43.57964698191328
ALL	0.98	last_action	CNOT(3->1)	1	13	307	199987	0.07692307692307693	0.0015350997814857965	50.10949636682536
ALL	0.99	last_action	RX(q=2)	1	15	551	199985	0.06666666666666667	0.0027552066404980375	24.196612220205687
ALL	0.99	last_action	CNOT(4->5)	3	15	22916	199985	0.2	0.11458859414456084	1.7453744108919533
ALL	0.99	last_action	RX(q=4)	1	15	37392	199985	0.06666666666666667	0.1869740230517289	0.35655576950506346
ALL	0.99	last_action	CNOT(0->2)	1	15	367	199985	0.06666666666666667	0.0018351376353226492	36.32788374205268
ALL	0.99	last_action	RY(q=5)	2	15	45717	199985	0.13333333333333333	0.22860214516088706	0.5832549525705245
ALL	0.99	last_action	CNOT(0->5)	2	15	383	199985	0.13333333333333333	0.001915143635772683	69.62053959965186
ALL	0.99	last_action	RY(q=0)	1	15	551	199985	0.06666666666666667	0.0027552066404980375	24.196612220205687
ALL	0.99	last_action	CNOT(3->5)	1	15	383	199985	0.06666666666666667	0.001915143635772683	34.81026979982593
ALL	0.99	last_action	RZ(q=4)	1	15	379	199985	0.06666666666666667	0.0018951421356601746	35.177660510114336
ALL	0.99	last_action	CNOT(1->2)	1	15	339	199985	0.06666666666666667	0.0016951271345350901	39.32841691248771
ALL	0.99	last_action	CNOT(5->0)	1	15	502	199985	0.06666666666666667	0.002510188264119809	26.55843293492696
ALL	1.00	last_action	CNOT(5->4)	1	17	15160	199983	0.058823529411764705	0.07580644354770155	0.7759700450100885
ALL	1.00	last_action	RX(q=4)	2	17	37391	199983	0.11764705882352941	0.18697089252586468	0.6292265990400333
ALL	1.00	last_action	RX(q=1)	1	17	504	199983	0.058823529411764705	0.002520214218208548	23.340686274509803
ALL	1.00	last_action	CNOT(1->0)	1	17	322	199983	0.058823529411764705	0.0016101368616332388	36.533248081841435
ALL	1.00	last_action	CNOT(4->2)	1	17	534	199983	0.058823529411764705	0.0026702269692923898	22.029411764705884
ALL	1.00	last_action	CNOT(3->2)	1	17	330	199983	0.058823529411764705	0.0016501402619222634	35.6475935828877
ALL	1.00	last_action	RX(q=0)	1	17	567	199983	0.058823529411764705	0.0028352409954846163	20.74727668845316
ALL	1.00	last_action	CNOT(4->5)	2	17	22917	199983	0.11764705882352941	0.114594740552947	1.0266357623033504
ALL	1.00	last_action	CNOT(4->0)	1	17	515	199983	0.058823529411764705	0.0025752188936059564	22.842147344374645
ALL	1.00	last_action	CNOT(5->2)	1	17	524	199983	0.058823529411764705	0.0026202227189311093	22.449820386169733
ALL	1.00	last_action	RX(q=5)	1	17	19413	199983	0.058823529411764705	0.09707325122635424	0.6059705291481451
ALL	1.00	last_action	RY(q=4)	1	17	41848	199983	0.058823529411764705	0.2092577869118875	0.28110556973697526
ALL	1.00	last_action	CNOT(0->5)	1	17	384	199983	0.058823529411764705	0.0019201632138731793	30.634650735294116
ALL	1.00	last_action	RY(q=2)	1	17	591	199983	0.058823529411764705	0.00295525119635169	19.90474768587638
ALL	1.00	last_action	CNOT(1->4)	1	17	388	199983	0.058823529411764705	0.0019401649140176915	30.31882959369315
ALL	1.01	last_action	RY(q=5)	1	18	45718	199982	0.05555555555555555	0.22861057495174567	0.24301393567328208
ALL	1.01	last_action	CNOT(5->4)	3	18	15158	199982	0.16666666666666666	0.07579682171395426	2.1988608875401328
ALL	1.01	last_action	RX(q=1)	1	18	504	199982	0.05555555555555555	0.002520226820413837	22.043871252204585
ALL	1.01	last_action	RY(q=4)	2	18	41847	199982	0.1111111111111111	0.20925383284495605	0.530987220642393
ALL	1.01	last_action	RX(q=5)	1	18	19413	199982	0.05555555555555555	0.09707373663629727	0.5723026379802766
ALL	1.01	last_action	CNOT(2->4)	1	18	363	199982	0.05555555555555555	0.0018151633647028233	30.606366697275785
ALL	1.01	last_action	RY(q=1)	1	18	628	199982	0.05555555555555555	0.0031402826254362894	17.691259731068648
ALL	1.01	last_action	CNOT(3->2)	1	18	330	199982	0.05555555555555555	0.001650148513366203	33.66700336700337
ALL	1.01	last_action	RY(q=2)	1	18	591	199982	0.05555555555555555	0.0029552659739376544	18.798834367362286
ALL	1.01	last_action	CNOT(1->5)	2	18	320	199982	0.1111111111111111	0.0016001440129611666	69.43819444444443
ALL	1.01	last_action	CNOT(4->5)	2	18	22917	199982	0.1111111111111111	0.11459531357822204	0.9695955937610603
ALL	1.01	last_action	CNOT(2->3)	1	18	347	199982	0.05555555555555555	0.0017351561640547648	32.017611271213575
ALL	1.01	last_action	RX(q=4)	1	18	37392	199982	0.05555555555555555	0.1869768279145123	0.29712535063947126
ALL	1.02	last_action	RZ(q=1)	1	11	338	199989	0.09090909090909091	0.0016900929551125312	53.78940290478752
ALL	1.02	last_action	CNOT(1->4)	2	11	387	199989	0.18181818181818182	0.001935106430853697	93.95771670190275
ALL	1.02	last_action	CNOT(0->3)	1	11	291	199989	0.09090909090909091	0.001455080029401617	62.47703842549203
ALL	1.02	last_action	RY(q=1)	1	11	628	199989	0.09090909090909091	0.0031401727094990226	28.95034742327736
ALL	1.02	last_action	RX(q=5)	1	11	19413	199989	0.09090909090909091	0.09707033886863778	0.9365280060690353
ALL	1.02	last_action	CNOT(2->3)	1	11	347	199989	0.09090909090909091	0.0017350954302486636	52.394288708409746
ALL	1.02	last_action	CNOT(3->5)	1	11	383	199989	0.09090909090909091	0.0019151053307931937	47.46949916923807
ALL	1.02	last_action	RZ(q=3)	1	11	383	199989	0.09090909090909091	0.0019151053307931937	47.46949916923807
ALL	1.02	last_action	CNOT(5->0)	1	11	502	199989	0.09090909090909091	0.0025101380575931675	36.216769286490404
ALL	1.02	last_action	RY(q=5)	1	11	45718	199989	0.09090909090909091	0.2286025731415228	0.3976730867889711
ALL	1.03	last_action	CNOT(5->4)	1	16	15160	199984	0.0625	0.07580606448515881	0.824472295514512
ALL	1.03	last_action	CNOT(5->2)	2	16	523	199984	0.125	0.002615209216737339	47.79732313575526
ALL	1.03	last_action	CNOT(0->4)	1	16	380	199984	0.0625	0.001900152012160973	32.892105263157895
ALL	1.03	last_action	RY(q=5)	3	16	45716	199984	0.1875	0.22859828786302905	0.8202161168956164
ALL	1.03	last_action	RX(q=4)	1	16	37392	199984	0.0625	0.18697495799663974	0.3342693624304664
ALL	1.03	last_action	RZ(q=5)	1	16	341	199984	0.0625	0.001705136410912873	36.65395894428153
ALL	1.03	last_action	RX(q=0)	1	16	567	199984	0.0625	0.0028352268181454517	22.044091710758376
ALL	1.03	last_action	RZ(q=1)	1	16	338	199984	0.0625	0.0016901352108168654	36.9792899408284
ALL	1.03	last_action	CNOT(5->1)	1	16	424	199984	0.0625	0.0021201696135690856	29.47877358490566
ALL	1.03	last_action	CNOT(3->0)	1	16	344	199984	0.0625	0.0017201376110088807	36.3343023255814
ALL	1.03	last_action	RY(q=0)	1	16	551	199984	0.0625	0.0027552204176334106	22.68421052631579
ALL	1.03	last_action	RX(q=5)	1	16	19413	199984	0.0625	0.0970727658212657	0.6438469067119972
ALL	1.03	last_action	RZ(q=2)	1	16	350	199984	0.0625	0.001750140011200896	35.71142857142858
ALL	1.04	last_action	RX(q=4)	3	15	37390	199985	0.2	0.18696402230167264	1.0697245252741374
ALL	1.04	last_action	CNOT(2->0)	1	15	378	199985	0.06666666666666667	0.0018901417606320475	35.27072310405644
ALL	1.04	last_action	RY(q=2)	1	15	591	199985	0.06666666666666667	0.002955221641623122	22.558939650310208
ALL	1.04	last_action	RY(q=5)	1	15	45718	199985	0.06666666666666667	0.22860714553591518	0.29162109745249865
ALL	1.04	last_action	CNOT(1->5)	1	15	321	199985	0.06666666666666667	0.001605120384028802	41.533748701973
ALL	1.04	last_action	CNOT(0->5)	1	15	384	199985	0.06666666666666667	0.00192014401080081	34.71961805555556
ALL	1.04	last_action	CNOT(4->5)	1	15	22918	199985	0.06666666666666667	0.1145985948946171	0.5817406987229834
ALL	1.04	last_action	CNOT(0->1)	2	15	316	199985	0.13333333333333333	0.0015801185088881666	84.38185654008439
ALL	1.04	last_action	CNOT(5->1)	1	15	424	199985	0.06666666666666667	0.0021201590119258942	31.444182389937108
ALL	1.04	last_action	RX(q=3)	1	15	541	199985	0.06666666666666667	0.002705202890216766	24.643869377695626
ALL	1.04	last_action	CNOT(3->2)	1	15	330	199985	0.06666666666666667	0.0016501237592819462	40.4010101010101
ALL	1.04	last_action	CNOT(4->2)	1	15	534	199985	0.06666666666666667	0.0026702002650198764	24.966916354556805
ALL	1.05	last_action	CNOT(5->1)	1	10	424	199990	0.1	0.002120106005300265	47.16745283018868
ALL	1.05	last_action	RY(q=5)	1	10	45718	199990	0.1	0.22860143007150358	0.4374425827901483
ALL	1.05	last_action	RZ(q=0)	1	10	358	199990	0.1	0.0017900895044752237	55.86312849162012
ALL	1.05	last_action	CNOT(3->2)	1	10	330	199990	0.1	0.0016500825041252062	60.60303030303031
ALL	1.05	last_action	CNOT(3->0)	1	10	344	199990	0.1	0.001720086004300215	58.13662790697675
ALL	1.05	last_action	CNOT(4->0)	1	10	515	199990	0.1	0.002575128756437822	38.83300970873786
ALL	1.05	last_action	CNOT(4->3)	1	10	476	199990	0.1	0.0023801190059502975	42.01470588235294
ALL	1.05	last_action	CNOT(5->3)	1	10	455	199990	0.1	0.0022751137556877845	43.95384615384615
ALL	1.05	last_action	RY(q=3)	1	10	566	199990	0.1	0.002830141507075354	35.3339222614841
ALL	1.05	last_action	RY(q=4)	1	10	41848	199990	0.1	0.20925046252312615	0.4778961957560696
ALL	1.06	last_action	RX(q=0)	2	12	566	199988	0.16666666666666666	0.0028301698101886115	58.88928150765606
ALL	1.06	last_action	CNOT(5->4)	1	12	15160	199988	0.08333333333333333	0.07580454827289637	1.0993183817062444
ALL	1.06	last_action	RX(q=1)	1	12	504	199988	0.08333333333333333	0.0025201512090725444	33.066798941798936
ALL	1.06	last_action	RY(q=4)	2	12	41847	199988	0.16666666666666666	0.2092475548532912	0.7965047275392103
ALL	1.06	last_action	RY(q=0)	1	12	551	199988	0.08333333333333333	0.002755165309918595	30.246218995765275
ALL	1.06	last_action	RX(q=3)	1	12	541	199988	0.08333333333333333	0.0027051623097385843	30.805298829328404
ALL	1.06	last_action	RY(q=5)	1	12	45718	199988	0.08333333333333333	0.22860371622297337	0.36453184012132345
ALL	1.06	last_action	RZ(q=3)	1	12	383	199988	0.08333333333333333	0.0019151149068944136	43.51348999129678
ALL	1.06	last_action	CNOT(5->0)	1	12	502	199988	0.08333333333333333	0.002510150609036542	33.198539176626824
ALL	1.06	last_action	CNOT(3->4)	1	12	353	199988	0.08333333333333333	0.0017651059063543812	47.21152030217186
ALL	1.07	last_action	RY(q=4)	3	7	41846	199993	0.42857142857142855	0.20923732330631573	2.0482551669045
ALL	1.07	last_action	RY(q=1)	2	7	627	199993	0.2857142857142857	0.0031351097288405093	91.13374344953293
